Run Name,230418 ABm1-40 06.16 batch 1 tube
Run Date,12:40:40 PM   04-18-23
Method Name,Superdex75_10/300 SEC
Export Format Version, 1.00
Method ID, 2657
Points/Second, 5.00
Number of Records,  12960
Offset from Run Start Time,00:00:00
Run End Time,00:43:12
Time,Second
UV,AU,
Conductivity,mS/cm
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,UV,Conductivity,GP Pressure,Volume
   775.0,-0.001919,   3.649,   14,     7.8
   775.2,-0.002008,   3.649,   14,     7.8
   775.4,-0.002077,   3.649,   14,     7.8
   775.6,-0.002157,   3.649,   14,     7.8
   775.8,-0.002166,   3.649,   14,     7.8
   776.0,-0.002156,   3.636,   14,     7.8
   776.2,-0.002128,   3.636,   14,     7.8
   776.4,-0.002091,   3.636,   14,     7.8
   776.6,-0.002044,   3.636,   14,     7.8
   776.8,-0.001987,   3.636,   14,     7.8
   777.0,-0.001935,   3.636,   14,     7.8
   777.2,-0.001882,   3.636,   14,     7.8
   777.4,-0.001864,   3.636,   14,     7.8
   777.6,-0.001821,   3.636,   14,     7.8
   777.8,-0.001746,   3.636,   14,     7.8
   778.0,-0.001653,   3.636,   14,     7.8
   778.2,-0.001644,   3.636,   14,     7.8
   778.4,-0.001653,   3.636,   13,     7.8
   778.6,-0.001687,   3.636,   13,     7.8
   778.8,-0.001728,   3.636,   13,     7.8
   779.0,-0.001770,   3.636,   13,     7.8
   779.2,-0.001783,   3.636,   13,     7.8
   779.4,-0.001734,   3.636,   14,     7.8
   779.6,-0.001658,   3.636,   14,     7.8
   779.8,-0.001625,   3.636,   14,     7.8
   780.0,-0.001613,   3.636,   14,     7.8
   780.2,-0.001659,   3.636,   14,     7.8
   780.4,-0.001716,   3.636,   14,     7.8
   780.6,-0.001742,   3.636,   14,     7.8
   780.8,-0.001767,   3.636,   14,     7.8
   781.0,-0.001776,   3.636,   14,     7.8
   781.2,-0.001744,   3.636,   14,     7.8
   781.4,-0.001704,   3.636,   14,     7.8
   781.6,-0.001689,   3.636,   13,     7.8
   781.8,-0.001698,   3.622,   13,     7.8
   782.0,-0.001778,   3.622,   13,     7.8
   782.2,-0.001752,   3.636,   14,     7.8
   782.4,-0.001732,   3.636,   14,     7.8
   782.6,-0.001679,   3.636,   14,     7.8
   782.8,-0.001640,   3.636,   14,     7.8
   783.0,-0.001598,   3.636,   14,     7.8
   783.2,-0.001539,   3.636,   14,     7.8
   783.4,-0.001487,   3.636,   14,     7.8
   783.6,-0.001476,   3.636,   14,     7.8
   783.8,-0.001512,   3.636,   14,     7.8
   784.0,-0.001500,   3.636,   14,     7.8
   784.2,-0.001552,   3.636,   14,     7.8
   784.4,-0.001565,   3.636,   13,     7.8
   784.6,-0.001640,   3.636,   13,     7.8
   784.8,-0.001697,   3.636,   13,     7.8
   785.0,-0.001751,   3.636,   13,     7.9
   785.2,-0.001814,   3.636,   13,     7.9
   785.4,-0.001876,   3.636,   14,     7.9
   785.6,-0.001920,   3.636,   14,     7.9
   785.8,-0.001946,   3.636,   14,     7.9
   786.0,-0.001959,   3.636,   14,     7.9
   786.2,-0.001907,   3.636,   14,     7.9
   786.4,-0.001941,   3.636,   14,     7.9
   786.6,-0.001928,   3.636,   14,     7.9
   786.8,-0.001934,   3.636,   14,     7.9
   787.0,-0.001918,   3.636,   14,     7.9
   787.2,-0.001891,   3.636,   14,     7.9
   787.4,-0.001855,   3.636,   14,     7.9
   787.6,-0.001741,   3.636,   14,     7.9
   787.8,-0.001662,   3.636,   14,     7.9
   788.0,-0.001617,   3.636,   14,     7.9
   788.2,-0.001618,   3.636,   14,     7.9
   788.4,-0.001615,   3.636,   14,     7.9
   788.6,-0.001680,   3.636,   14,     7.9
   788.8,-0.001682,   3.636,   14,     7.9
   789.0,-0.001683,   3.636,   14,     7.9
   789.2,-0.001642,   3.636,   14,     7.9
   789.4,-0.001612,   3.636,   14,     7.9
   789.6,-0.001574,   3.636,   14,     7.9
   789.8,-0.001636,   3.636,   14,     7.9
   790.0,-0.001716,   3.636,   14,     7.9
   790.2,-0.001809,   3.636,   14,     7.9
   790.4,-0.001871,   3.636,   14,     7.9
   790.6,-0.001898,   3.636,   14,     7.9
   790.8,-0.001925,   3.636,   14,     7.9
   791.0,-0.001912,   3.636,   14,     7.9
   791.2,-0.001886,   3.636,   13,     7.9
   791.4,-0.001883,   3.636,   13,     7.9
   791.6,-0.001886,   3.636,   13,     7.9
   791.8,-0.001877,   3.636,   14,     7.9
   792.0,-0.001877,   3.636,   14,     7.9
   792.2,-0.001723,   3.636,   14,     7.9
   792.4,-0.001618,   3.636,   14,     7.9
   792.6,-0.001524,   3.636,   15,     7.9
   792.8,-0.001480,   3.636,   15,     7.9
   793.0,-0.001515,   3.636,   15,     7.9
   793.2,-0.001532,   3.636,   14,     7.9
   793.4,-0.001536,   3.636,   14,     7.9
   793.6,-0.001584,   3.636,   14,     7.9
   793.8,-0.001566,   3.636,   14,     7.9
   794.0,-0.001582,   3.636,   14,     7.9
   794.2,-0.001583,   3.636,   14,     7.9
   794.4,-0.001647,   3.636,   13,     7.9
   794.6,-0.001773,   3.622,   13,     7.9
   794.8,-0.001876,   3.636,   13,     7.9
   795.0,-0.001862,   3.622,   14,     8.0
   795.2,-0.001784,   3.636,   14,     8.0
   795.4,-0.001674,   3.636,   14,     8.0
   795.6,-0.001606,   3.636,   14,     8.0
   795.8,-0.001544,   3.636,   14,     8.0
   796.0,-0.001478,   3.636,   14,     8.0
   796.2,-0.001457,   3.636,   14,     8.0
   796.4,-0.001423,   3.636,   13,     8.0
   796.6,-0.001410,   3.636,   13,     8.0
   796.8,-0.001331,   3.622,   13,     8.0
   797.0,-0.001254,   3.622,   14,     8.0
   797.2,-0.001242,   3.622,   14,     8.0
   797.4,-0.001309,   3.636,   14,     8.0
   797.6,-0.001418,   3.622,   14,     8.0
   797.8,-0.001515,   3.622,   14,     8.0
   798.0,-0.001591,   3.622,   14,     8.0
   798.2,-0.001617,   3.622,   14,     8.0
   798.4,-0.001583,   3.622,   13,     8.0
   798.6,-0.001545,   3.622,   13,     8.0
   798.8,-0.001517,   3.622,   13,     8.0
   799.0,-0.001518,   3.622,   14,     8.0
   799.2,-0.001536,   3.622,   14,     8.0
   799.4,-0.001543,   3.622,   14,     8.0
   799.6,-0.001591,   3.622,   14,     8.0
   799.8,-0.001626,   3.622,   14,     8.0
   800.0,-0.001660,   3.622,   14,     8.0
   800.2,-0.001642,   3.622,   14,     8.0
   800.4,-0.001615,   3.622,   13,     8.0
   800.6,-0.001596,   3.622,   13,     8.0
   800.8,-0.001659,   3.622,   13,     8.0
   801.0,-0.001713,   3.622,   14,     8.0
   801.2,-0.001725,   3.622,   14,     8.0
   801.4,-0.001744,   3.622,   14,     8.0
   801.6,-0.001710,   3.622,   13,     8.0
   801.8,-0.001767,   3.622,   13,     8.0
   802.0,-0.001700,   3.622,   13,     8.0
   802.2,-0.001613,   3.622,   14,     8.0
   802.4,-0.001514,   3.622,   14,     8.0
   802.6,-0.001448,   3.622,   14,     8.0
   802.8,-0.001424,   3.636,   14,     8.0
   803.0,-0.001455,   3.636,   14,     8.0
   803.2,-0.001440,   3.636,   14,     8.0
   803.4,-0.001445,   3.636,   14,     8.0
   803.6,-0.001489,   3.636,   14,     8.0
   803.8,-0.001505,   3.636,   14,     8.0
   804.0,-0.001560,   3.636,   14,     8.0
   804.2,-0.001529,   3.636,   14,     8.0
   804.4,-0.001496,   3.636,   13,     8.0
   804.6,-0.001549,   3.636,   14,     8.0
   804.8,-0.001582,   3.636,   15,     8.0
   805.0,-0.001580,   3.636,   15,     8.1
   805.2,-0.001555,   3.636,   15,     8.1
   805.4,-0.001523,   3.636,   15,     8.1
   805.6,-0.001526,   3.636,   14,     8.1
   805.8,-0.001509,   3.636,   14,     8.1
   806.0,-0.001470,   3.636,   14,     8.1
   806.2,-0.001358,   3.636,   14,     8.1
   806.4,-0.001338,   3.636,   13,     8.1
   806.6,-0.001337,   3.636,   13,     8.1
   806.8,-0.001416,   3.636,   13,     8.1
   807.0,-0.001440,   3.636,   13,     8.1
   807.2,-0.001483,   3.636,   13,     8.1
   807.4,-0.001528,   3.636,   14,     8.1
   807.6,-0.001520,   3.636,   14,     8.1
   807.8,-0.001489,   3.636,   14,     8.1
   808.0,-0.001457,   3.636,   14,     8.1
   808.2,-0.001429,   3.636,   14,     8.1
   808.4,-0.001423,   3.636,   14,     8.1
   808.6,-0.001486,   3.636,   14,     8.1
   808.8,-0.001475,   3.636,   14,     8.1
   809.0,-0.001476,   3.636,   14,     8.1
   809.2,-0.001430,   3.636,   14,     8.1
   809.4,-0.001368,   3.636,   14,     8.1
   809.6,-0.001305,   3.636,   13,     8.1
   809.8,-0.001256,   3.636,   13,     8.1
   810.0,-0.001258,   3.636,   13,     8.1
   810.2,-0.001266,   3.636,   13,     8.1
   810.4,-0.001246,   3.636,   13,     8.1
   810.6,-0.001254,   3.636,   13,     8.1
   810.8,-0.001215,   3.636,   13,     8.1
   811.0,-0.001167,   3.636,   13,     8.1
   811.2,-0.001124,   3.636,   13,     8.1
   811.4,-0.001082,   3.636,   14,     8.1
   811.6,-0.001062,   3.636,   14,     8.1
   811.8,-0.001034,   3.636,   14,     8.1
   812.0,-0.001018,   3.636,   14,     8.1
   812.2,-0.001012,   3.636,   14,     8.1
   812.4,-0.001024,   3.636,   14,     8.1
   812.6,-0.001059,   3.636,   14,     8.1
   812.8,-0.001106,   3.636,   14,     8.1
   813.0,-0.001159,   3.636,   14,     8.1
   813.2,-0.001241,   3.636,   13,     8.1
   813.4,-0.001357,   3.636,   13,     8.1
   813.6,-0.001435,   3.636,   13,     8.1
   813.8,-0.001481,   3.636,   14,     8.1
   814.0,-0.001464,   3.622,   14,     8.1
   814.2,-0.001430,   3.636,   14,     8.1
   814.4,-0.001384,   3.622,   14,     8.1
   814.6,-0.001332,   3.622,   15,     8.1
   814.8,-0.001272,   3.622,   15,     8.1
   815.0,-0.001198,   3.622,   15,     8.2
   815.2,-0.001153,   3.622,   14,     8.2
   815.4,-0.001095,   3.622,   14,     8.2
   815.6,-0.001104,   3.622,   14,     8.2
   815.8,-0.001067,   3.622,   14,     8.2
   816.0,-0.001047,   3.622,   14,     8.2
   816.2,-0.001055,   3.622,   14,     8.2
   816.4,-0.001089,   3.622,   14,     8.2
   816.6,-0.001153,   3.622,   14,     8.2
   816.8,-0.001210,   3.622,   13,     8.2
   817.0,-0.001265,   3.622,   14,     8.2
   817.2,-0.001283,   3.622,   14,     8.2
   817.4,-0.001311,   3.622,   14,     8.2
   817.6,-0.001303,   3.622,   14,     8.2
   817.8,-0.001284,   3.622,   14,     8.2
   818.0,-0.001218,   3.622,   14,     8.2
   818.2,-0.001177,   3.622,   15,     8.2
   818.4,-0.001182,   3.622,   15,     8.2
   818.6,-0.001181,   3.622,   15,     8.2
   818.8,-0.001239,   3.622,   15,     8.2
   819.0,-0.001269,   3.622,   14,     8.2
   819.2,-0.001273,   3.622,   13,     8.2
   819.4,-0.001285,   3.622,   13,     8.2
   819.6,-0.001326,   3.622,   13,     8.2
   819.8,-0.001386,   3.622,   13,     8.2
   820.0,-0.001468,   3.622,   13,     8.2
   820.2,-0.001545,   3.636,   14,     8.2
   820.4,-0.001621,   3.622,   14,     8.2
   820.6,-0.001679,   3.636,   14,     8.2
   820.8,-0.001667,   3.636,   14,     8.2
   821.0,-0.001620,   3.636,   15,     8.2
   821.2,-0.001534,   3.636,   15,     8.2
   821.4,-0.001473,   3.636,   15,     8.2
   821.6,-0.001464,   3.636,   14,     8.2
   821.8,-0.001527,   3.636,   14,     8.2
   822.0,-0.001586,   3.636,   14,     8.2
   822.2,-0.001639,   3.636,   14,     8.2
   822.4,-0.001654,   3.636,   13,     8.2
   822.6,-0.001648,   3.636,   13,     8.2
   822.8,-0.001626,   3.636,   13,     8.2
   823.0,-0.001594,   3.622,   13,     8.2
   823.2,-0.001590,   3.636,   13,     8.2
   823.4,-0.001600,   3.622,   14,     8.2
   823.6,-0.001636,   3.622,   15,     8.2
   823.8,-0.001716,   3.622,   15,     8.2
   824.0,-0.001778,   3.622,   15,     8.2
   824.2,-0.001733,   3.622,   15,     8.2
   824.4,-0.001671,   3.622,   14,     8.2
   824.6,-0.001607,   3.622,   14,     8.2
   824.8,-0.001548,   3.622,   14,     8.2
   825.0,-0.001499,   3.622,   14,     8.3
   825.2,-0.001435,   3.622,   14,     8.3
   825.4,-0.001374,   3.622,   14,     8.3
   825.6,-0.001317,   3.622,   14,     8.3
   825.8,-0.001274,   3.616,   14,     8.3
   826.0,-0.001237,   3.616,   14,     8.3
   826.2,-0.001184,   3.616,   14,     8.3
   826.4,-0.001173,   3.616,   13,     8.3
   826.6,-0.001217,   3.616,   14,     8.3
   826.8,-0.001272,   3.616,   14,     8.3
   827.0,-0.001294,   3.622,   14,     8.3
   827.2,-0.001309,   3.622,   14,     8.3
   827.4,-0.001342,   3.622,   14,     8.3
   827.6,-0.001386,   3.622,   14,     8.3
   827.8,-0.001429,   3.622,   14,     8.3
   828.0,-0.001448,   3.622,   14,     8.3
   828.2,-0.001482,   3.616,   14,     8.3
   828.4,-0.001533,   3.616,   14,     8.3
   828.6,-0.001570,   3.616,   14,     8.3
   828.8,-0.001580,   3.616,   14,     8.3
   829.0,-0.001574,   3.616,   14,     8.3
   829.2,-0.001543,   3.616,   14,     8.3
   829.4,-0.001517,   3.616,   14,     8.3
   829.6,-0.001518,   3.616,   13,     8.3
   829.8,-0.001501,   3.616,   13,     8.3
   830.0,-0.001496,   3.616,   13,     8.3
   830.2,-0.001508,   3.616,   14,     8.3
   830.4,-0.001532,   3.616,   14,     8.3
   830.6,-0.001551,   3.616,   14,     8.3
   830.8,-0.001548,   3.616,   14,     8.3
   831.0,-0.001532,   3.616,   14,     8.3
   831.2,-0.001506,   3.616,   14,     8.3
   831.4,-0.001473,   3.616,   14,     8.3
   831.6,-0.001479,   3.616,   14,     8.3
   831.8,-0.001459,   3.616,   14,     8.3
   832.0,-0.001486,   3.616,   14,     8.3
   832.2,-0.001506,   3.616,   14,     8.3
   832.4,-0.001559,   3.616,   14,     8.3
   832.6,-0.001627,   3.616,   14,     8.3
   832.8,-0.001691,   3.616,   13,     8.3
   833.0,-0.001738,   3.616,   13,     8.3
   833.2,-0.001715,   3.616,   13,     8.3
   833.4,-0.001686,   3.616,   14,     8.3
   833.6,-0.001684,   3.616,   14,     8.3
   833.8,-0.001688,   3.616,   14,     8.3
   834.0,-0.001674,   3.616,   13,     8.3
   834.2,-0.001677,   3.616,   13,     8.3
   834.4,-0.001623,   3.616,   13,     8.3
   834.6,-0.001611,   3.616,   14,     8.3
   834.8,-0.001591,   3.616,   14,     8.3
   835.0,-0.001568,   3.616,   14,     8.4
   835.2,-0.001554,   3.616,   14,     8.4
   835.4,-0.001517,   3.616,   14,     8.4
   835.6,-0.001541,   3.616,   14,     8.4
   835.8,-0.001561,   3.616,   14,     8.4
   836.0,-0.001571,   3.616,   13,     8.4
   836.2,-0.001585,   3.616,   13,     8.4
   836.4,-0.001598,   3.616,   13,     8.4
   836.6,-0.001582,   3.616,   14,     8.4
   836.8,-0.001561,   3.616,   14,     8.4
   837.0,-0.001528,   3.616,   14,     8.4
   837.2,-0.001475,   3.616,   14,     8.4
   837.4,-0.001424,   3.616,   14,     8.4
   837.6,-0.001345,   3.616,   14,     8.4
   837.8,-0.001294,   3.616,   15,     8.4
   838.0,-0.001259,   3.616,   15,     8.4
   838.2,-0.001236,   3.616,   15,     8.4
   838.4,-0.001206,   3.616,   15,     8.4
   838.6,-0.001194,   3.616,   15,     8.4
   838.8,-0.001193,   3.616,   14,     8.4
   839.0,-0.001273,   3.616,   14,     8.4
   839.2,-0.001349,   3.616,   13,     8.4
   839.4,-0.001377,   3.616,   13,     8.4
   839.6,-0.001389,   3.616,   13,     8.4
   839.8,-0.001393,   3.616,   14,     8.4
   840.0,-0.001454,   3.616,   14,     8.4
   840.2,-0.001498,   3.616,   14,     8.4
   840.4,-0.001523,   3.616,   13,     8.4
   840.6,-0.001519,   3.602,   13,     8.4
   840.8,-0.001549,   3.602,   13,     8.4
   841.0,-0.001553,   3.602,   14,     8.4
   841.2,-0.001570,   3.602,   14,     8.4
   841.4,-0.001552,   3.602,   14,     8.4
   841.6,-0.001548,   3.602,   14,     8.4
   841.8,-0.001606,   3.616,   14,     8.4
   842.0,-0.001680,   3.602,   14,     8.4
   842.2,-0.001749,   3.602,   14,     8.4
   842.4,-0.001799,   3.602,   13,     8.4
   842.6,-0.001883,   3.602,   13,     8.4
   842.8,-0.001931,   3.602,   13,     8.4
   843.0,-0.002015,   3.602,   13,     8.4
   843.2,-0.002039,   3.616,   13,     8.4
   843.4,-0.002060,   3.616,   13,     8.4
   843.6,-0.002040,   3.616,   13,     8.4
   843.8,-0.002059,   3.616,   14,     8.4
   844.0,-0.002052,   3.616,   14,     8.4
   844.2,-0.002022,   3.616,   14,     8.4
   844.4,-0.001971,   3.616,   14,     8.4
   844.6,-0.001923,   3.616,   14,     8.4
   844.8,-0.001885,   3.616,   14,     8.4
   845.0,-0.001818,   3.616,   14,     8.4
   845.2,-0.001767,   3.616,   14,     8.5
   845.4,-0.001710,   3.616,   14,     8.5
   845.6,-0.001675,   3.616,   13,     8.5
   845.8,-0.001660,   3.616,   13,     8.5
   846.0,-0.001662,   3.616,   13,     8.5
   846.2,-0.001645,   3.616,   14,     8.5
   846.4,-0.001642,   3.616,   14,     8.5
   846.6,-0.001618,   3.616,   14,     8.5
   846.8,-0.001618,   3.616,   14,     8.5
   847.0,-0.001596,   3.616,   14,     8.5
   847.2,-0.001546,   3.616,   14,     8.5
   847.4,-0.001522,   3.616,   14,     8.5
   847.6,-0.001529,   3.616,   14,     8.5
   847.8,-0.001599,   3.616,   14,     8.5
   848.0,-0.001660,   3.616,   14,     8.5
   848.2,-0.001674,   3.616,   14,     8.5
   848.4,-0.001656,   3.616,   14,     8.5
   848.6,-0.001623,   3.616,   14,     8.5
   848.8,-0.001622,   3.616,   13,     8.5
   849.0,-0.001655,   3.616,   13,     8.5
   849.2,-0.001707,   3.616,   13,     8.5
   849.4,-0.001789,   3.616,   14,     8.5
   849.6,-0.001880,   3.616,   14,     8.5
   849.8,-0.001949,   3.616,   14,     8.5
   850.0,-0.001983,   3.616,   14,     8.5
   850.2,-0.001902,   3.616,   14,     8.5
   850.4,-0.001846,   3.616,   14,     8.5
   850.6,-0.001825,   3.616,   14,     8.5
   850.8,-0.001905,   3.616,   14,     8.5
   851.0,-0.001985,   3.616,   14,     8.5
   851.2,-0.002052,   3.616,   14,     8.5
   851.4,-0.002066,   3.616,   14,     8.5
   851.6,-0.002075,   3.630,   14,     8.5
   851.8,-0.002044,   3.616,   14,     8.5
   852.0,-0.002026,   3.616,   14,     8.5
   852.2,-0.002011,   3.616,   13,     8.5
   852.4,-0.002007,   3.616,   12,     8.5
   852.6,-0.002061,   3.616,   14,     8.5
   852.8,-0.002057,   3.616,   15,     8.5
   853.0,-0.002024,   3.630,   15,     8.5
   853.2,-0.001908,   3.616,   15,     8.5
   853.4,-0.001800,   3.616,   14,     8.5
   853.6,-0.001735,   3.630,   13,     8.5
   853.8,-0.001740,   3.616,   14,     8.5
   854.0,-0.001780,   3.630,   14,     8.5
   854.2,-0.001845,   3.630,   14,     8.5
   854.4,-0.001861,   3.630,   14,     8.5
   854.6,-0.001828,   3.630,   14,     8.5
   854.8,-0.001786,   3.630,   14,     8.5
   855.0,-0.001734,   3.630,   14,     8.6
   855.2,-0.001727,   3.616,   14,     8.6
   855.4,-0.001798,   3.630,   14,     8.6
   855.6,-0.001896,   3.630,   13,     8.6
   855.8,-0.001994,   3.630,   13,     8.6
   856.0,-0.002003,   3.630,   13,     8.6
   856.2,-0.001982,   3.630,   13,     8.6
   856.4,-0.001901,   3.630,   13,     8.6
   856.6,-0.001858,   3.630,   14,     8.6
   856.8,-0.001851,   3.630,   14,     8.6
   857.0,-0.001946,   3.616,   14,     8.6
   857.2,-0.002047,   3.630,   14,     8.6
   857.4,-0.002139,   3.630,   15,     8.6
   857.6,-0.002208,   3.616,   15,     8.6
   857.8,-0.002228,   3.630,   15,     8.6
   858.0,-0.002269,   3.630,   15,     8.6
   858.2,-0.002292,   3.616,   15,     8.6
   858.4,-0.002325,   3.630,   15,     8.6
   858.6,-0.002346,   3.616,   14,     8.6
   858.8,-0.002383,   3.616,   13,     8.6
   859.0,-0.002394,   3.616,   13,     8.6
   859.2,-0.002413,   3.616,   13,     8.6
   859.4,-0.002365,   3.616,   13,     8.6
   859.6,-0.002262,   3.616,   13,     8.6
   859.8,-0.002205,   3.616,   13,     8.6
   860.0,-0.002159,   3.616,   13,     8.6
   860.2,-0.002153,   3.616,   13,     8.6
   860.4,-0.002146,   3.616,   13,     8.6
   860.6,-0.002155,   3.616,   14,     8.6
   860.8,-0.002059,   3.616,   14,     8.6
   861.0,-0.001900,   3.616,   14,     8.6
   861.2,-0.001885,   3.616,   14,     8.6
   861.4,-0.001892,   3.630,   14,     8.6
   861.6,-0.001895,   3.616,   14,     8.6
   861.8,-0.001918,   3.630,   14,     8.6
   862.0,-0.002006,   3.630,   13,     8.6
   862.2,-0.002045,   3.630,   14,     8.6
   862.4,-0.002077,   3.616,   14,     8.6
   862.6,-0.002040,   3.616,   14,     8.6
   862.8,-0.001999,   3.616,   14,     8.6
   863.0,-0.001973,   3.616,   14,     8.6
   863.2,-0.002114,   3.616,   14,     8.6
   863.4,-0.002303,   3.616,   14,     8.6
   863.6,-0.002329,   3.630,   14,     8.6
   863.8,-0.002320,   3.616,   14,     8.6
   864.0,-0.002312,   3.616,   14,     8.6
   864.2,-0.002301,   3.616,   14,     8.6
   864.4,-0.002270,   3.616,   14,     8.6
   864.6,-0.002277,   3.616,   14,     8.6
   864.8,-0.002288,   3.616,   14,     8.6
   865.0,-0.002319,   3.616,   14,     8.7
   865.2,-0.002326,   3.616,   14,     8.7
   865.4,-0.002320,   3.616,   14,     8.7
   865.6,-0.002304,   3.616,   14,     8.7
   865.8,-0.002355,   3.616,   15,     8.7
   866.0,-0.002408,   3.616,   15,     8.7
   866.2,-0.002449,   3.616,   15,     8.7
   866.4,-0.002471,   3.616,   14,     8.7
   866.6,-0.002485,   3.616,   14,     8.7
   866.8,-0.002525,   3.616,   14,     8.7
   867.0,-0.002537,   3.616,   14,     8.7
   867.2,-0.002544,   3.616,   13,     8.7
   867.4,-0.002560,   3.616,   13,     8.7
   867.6,-0.002576,   3.616,   13,     8.7
   867.8,-0.002590,   3.616,   13,     8.7
   868.0,-0.002605,   3.616,   13,     8.7
   868.2,-0.002602,   3.616,   13,     8.7
   868.4,-0.002618,   3.616,   13,     8.7
   868.6,-0.002600,   3.616,   13,     8.7
   868.8,-0.002570,   3.616,   13,     8.7
   869.0,-0.002508,   3.616,   14,     8.7
   869.2,-0.002471,   3.616,   14,     8.7
   869.4,-0.002441,   3.616,   14,     8.7
   869.6,-0.002429,   3.630,   13,     8.7
   869.8,-0.002411,   3.630,   13,     8.7
   870.0,-0.002404,   3.630,   13,     8.7
   870.2,-0.002365,   3.630,   14,     8.7
   870.4,-0.002329,   3.630,   14,     8.7
   870.6,-0.002288,   3.630,   14,     8.7
   870.8,-0.002238,   3.630,   14,     8.7
   871.0,-0.002214,   3.630,   14,     8.7
   871.2,-0.002202,   3.630,   14,     8.7
   871.4,-0.002229,   3.630,   14,     8.7
   871.6,-0.002272,   3.630,   13,     8.7
   871.8,-0.002172,   3.630,   13,     8.7
   872.0,-0.001931,   3.630,   13,     8.7
   872.2,-0.001627,   3.630,   14,     8.7
   872.4,-0.001565,   3.630,   14,     8.7
   872.6,-0.001556,   3.630,   14,     8.7
   872.8,-0.001549,   3.630,   13,     8.7
   873.0,-0.001538,   3.630,   13,     8.7
   873.2,-0.001533,   3.630,   13,     8.7
   873.4,-0.001556,   3.630,   14,     8.7
   873.6,-0.001595,   3.630,   14,     8.7
   873.8,-0.001642,   3.616,   14,     8.7
   874.0,-0.001646,   3.616,   14,     8.7
   874.2,-0.001773,   3.616,   14,     8.7
   874.4,-0.001975,   3.616,   13,     8.7
   874.6,-0.002253,   3.616,   14,     8.7
   874.8,-0.002343,   3.616,   14,     8.7
   875.0,-0.002403,   3.616,   14,     8.8
   875.2,-0.002406,   3.616,   14,     8.8
   875.4,-0.002421,   3.616,   14,     8.8
   875.6,-0.002405,   3.616,   14,     8.8
   875.8,-0.002402,   3.616,   14,     8.8
   876.0,-0.002357,   3.616,   14,     8.8
   876.2,-0.002336,   3.616,   14,     8.8
   876.4,-0.002316,   3.616,   14,     8.8
   876.6,-0.002309,   3.616,   14,     8.8
   876.8,-0.002343,   3.616,   14,     8.8
   877.0,-0.002365,   3.616,   14,     8.8
   877.2,-0.002297,   3.616,   14,     8.8
   877.4,-0.002259,   3.616,   14,     8.8
   877.6,-0.002239,   3.616,   13,     8.8
   877.8,-0.002252,   3.616,   14,     8.8
   878.0,-0.002279,   3.616,   14,     8.8
   878.2,-0.002304,   3.616,   14,     8.8
   878.4,-0.002349,   3.616,   14,     8.8
   878.6,-0.002397,   3.616,   14,     8.8
   878.8,-0.002451,   3.616,   14,     8.8
   879.0,-0.002490,   3.616,   14,     8.8
   879.2,-0.002527,   3.616,   14,     8.8
   879.4,-0.002540,   3.616,   14,     8.8
   879.6,-0.002614,   3.616,   14,     8.8
   879.8,-0.002677,   3.616,   14,     8.8
   880.0,-0.002793,   3.616,   14,     8.8
   880.2,-0.002874,   3.616,   14,     8.8
   880.4,-0.002909,   3.616,   14,     8.8
   880.6,-0.002970,   3.616,   14,     8.8
   880.8,-0.003019,   3.616,   14,     8.8
   881.0,-0.003035,   3.616,   14,     8.8
   881.2,-0.003042,   3.616,   13,     8.8
   881.4,-0.003031,   3.616,   13,     8.8
   881.6,-0.003023,   3.616,   13,     8.8
   881.8,-0.002977,   3.616,   14,     8.8
   882.0,-0.002920,   3.616,   14,     8.8
   882.2,-0.002843,   3.616,   14,     8.8
   882.4,-0.002733,   3.616,   14,     8.8
   882.6,-0.002619,   3.616,   14,     8.8
   882.8,-0.002581,   3.616,   14,     8.8
   883.0,-0.002523,   3.616,   14,     8.8
   883.2,-0.002508,   3.616,   14,     8.8
   883.4,-0.002492,   3.616,   14,     8.8
   883.6,-0.002477,   3.616,   14,     8.8
   883.8,-0.002479,   3.616,   14,     8.8
   884.0,-0.002509,   3.616,   13,     8.8
   884.2,-0.002552,   3.616,   13,     8.8
   884.4,-0.002575,   3.616,   13,     8.8
   884.6,-0.002631,   3.616,   13,     8.8
   884.8,-0.002671,   3.616,   12,     8.8
   885.0,-0.002743,   3.616,   13,     8.9
   885.2,-0.002753,   3.616,   14,     8.9
   885.4,-0.002717,   3.616,   14,     8.9
   885.6,-0.002644,   3.616,   14,     8.9
   885.8,-0.002586,   3.616,   14,     8.9
   886.0,-0.002534,   3.616,   13,     8.9
   886.2,-0.002497,   3.616,   14,     8.9
   886.4,-0.002475,   3.616,   14,     8.9
   886.6,-0.002496,   3.616,   14,     8.9
   886.8,-0.002555,   3.616,   14,     8.9
   887.0,-0.002607,   3.616,   14,     8.9
   887.2,-0.002698,   3.616,   13,     8.9
   887.4,-0.002753,   3.616,   13,     8.9
   887.6,-0.002824,   3.616,   13,     8.9
   887.8,-0.002922,   3.616,   13,     8.9
   888.0,-0.003022,   3.616,   13,     8.9
   888.2,-0.003071,   3.616,   14,     8.9
   888.4,-0.003130,   3.616,   14,     8.9
   888.6,-0.003130,   3.616,   14,     8.9
   888.8,-0.003125,   3.616,   14,     8.9
   889.0,-0.003140,   3.616,   14,     8.9
